stage,sample,dpt_pseudotime
158,5mo_SIGAD9_146812.56e,0.021190768
158,5mo_SIGAD9_146812.56e,0.01673326
158,5mo_SIGAD9_146812.56e,0.013717003
158,5mo_SIGAD9_146812.56e,0.004613438
158,5mo_SIGAD9_146812.56e,0.01538369
158,5mo_SIGAD9_146812.56e,0.009682816
158,5mo_SIGAD9_146812.56e,0.011699966
158,5mo_SIGAD9_146812.56e,0.015134588
158,5mo_SIGAD9_146812.56e,0.00934159
158,5mo_SIGAD9_146812.56e,0.007848718
158,5mo_SIGAD9_146812.56e,0.0020937873
158,5mo_SIGAD9_146812.56e,0.009799434
158,5mo_SIGAD9_146812.56e,0.0076120705
158,5mo_SIGAD9_146812.56e,0.026245264
158,5mo_SIGAD9_146812.56e,0.01202383
158,5mo_SIGAD9_146812.56e,0.02407905
158,5mo_SIGAD9_146812.56e,0.009447647
158,5mo_SIGAD9_146812.56e,0.01721682
158,5mo_SIGAD9_146812.56e,0.011540198
158,5mo_SIGAD9_146812.56e,0.013964437
158,5mo_SIGAD9_146812.56e,0.023999633
158,5mo_SIGAD9_146812.56e,0.015602944
158,5mo_SIGAD9_146812.56e,0.009169802
158,5mo_SIGAD9_146812.56e,0.008442107
158,5mo_SIGAD9_146812.56e,0.018920753
158,5mo_SIGAD9_146812.56e,0.007848404
158,5mo_SIGAD9_146812.56e,0.015077294
158,5mo_SIGAD9_146812.56e,0.006101758
158,5mo_SIGAD9_146812.56e,0.0011230228
158,5mo_SIGAD9_146812.56e,0.004802593
158,5mo_SIGAD9_146812.56e,0.009262611
158,5mo_SIGAD9_146812.56e,0.009905465
158,5mo_SIGAD9_146812.56e,0.013297563
158,5mo_SIGAD9_146812.56e,0.013866982
158,5mo_SIGAD9_146812.56e,0.01579109
158,5mo_SIGAD9_146812.56e,0.014202689
158,5mo_SIGAD9_146812.56e,0.020826984
158,5mo_SIGAD9_146812.56e,0.015049188
158,5mo_SIGAD9_146812.56e,0.0071006785
158,5mo_SIGAD9_146812.56e,0.023317726
158,5mo_SIGAD9_146812.56e,0.009409705
158,5mo_SIGAD9_146812.56e,0.012318208
158,5mo_SIGAD9_146812.56e,0.0178248
158,5mo_SIGAD9_146812.56e,0.009077709
158,5mo_SIGAD9_146812.56e,0.007723787
158,5mo_SIGAD9_146812.56e,0.011449637
158,5mo_SIGAD9_146812.56e,0.012596291
158,5mo_SIGAD9_146812.56e,0.01150725
158,5mo_SIGAD9_146812.56e,0.022542628
158,5mo_SIGAD9_146812.56e,0.020617876
