0.801,-0.43982
0.80435,-0.48052
0.80769,-0.52148
0.81104,-0.56259
0.81438,-0.60374
0.81773,-0.64482
0.82107,-0.68573
0.82441,-0.72634
0.82776,-0.76656
0.8311,-0.80627
0.83445,-0.84537
0.83779,-0.88373
0.84114,-0.92126
0.84448,-0.95784
0.84783,-0.99336
0.85117,-1.0277
0.85452,-1.0608
0.85786,-1.0925
0.8612,-1.1227
0.86455,-1.1513
0.86789,-1.1781
0.87124,-1.2032
0.87458,-1.2263
0.87793,-1.2473
0.88127,-1.2664
0.88462,-1.2835
0.88796,-1.2987
0.8913,-1.312
0.89465,-1.3236
0.89799,-1.3334
0.90134,-1.3415
0.90468,-1.348
0.90803,-1.353
0.91137,-1.3564
0.91472,-1.3583
0.91806,-1.3589
0.9214,-1.3581
0.92475,-1.356
0.92809,-1.3526
0.93144,-1.3481
0.93478,-1.3425
0.93813,-1.3357
0.94147,-1.328
0.94482,-1.3193
0.94816,-1.3096
0.95151,-1.2992
0.95485,-1.2879
0.95819,-1.2758
0.96154,-1.2631
0.96488,-1.2498
0.96823,-1.2358
0.97157,-1.2214
0.97492,-1.2065
0.97826,-1.1911
0.98161,-1.1754
0.98495,-1.1594
0.98829,-1.1432
0.99164,-1.1267
0.99498,-1.1102
0.99833,-1.0935
